schema_version,word_id,base_en,pos,difficulty,created_utc,en_word,zh_word,zh_tr,ja_word,ja_tr,es_word,fr_word
,,oxygen,,,,,,,,,,
,,packet,,,,,,,,,,
,,pad,,,,,,,,,,
,,palm,,,,,,,,,,
,,panic,,,,,,,,,,
,,parade,,,,,,,,,,
,,parallel,,,,,,,,,,
,,parameter,,,,,,,,,,
,,parental,,,,,,,,,,
,,parish,,,,,,,,,,
,,parliamentary,,,,,,,,,,
,,part-time,,,,,,,,,,
,,partial,,,,,,,,,,
,,partially,,,,,,,,,,
,,participation,,,,,,,,,,
,,partnership,,,,,,,,,,
,,passing,,,,,,,,,,
,,passionate,,,,,,,,,,
,,passive,,,,,,,,,,
,,password,,,,,,,,,,
,,pastor,,,,,,,,,,
,,patch,,,,,,,,,,
,,patent,,,,,,,,,,
,,pathway,,,,,,,,,,
,,patience,,,,,,,,,,
,,patrol,,,,,,,,,,
,,patron,,,,,,,,,,
,,pause,,,,,,,,,,
,,peak,,,,,,,,,,
,,peasant,,,,,,,,,,
,,peculiar,,,,,,,,,,
,,peer,,,,,,,,,,
,,penalty,,,,,,,,,,
,,perceive,,,,,,,,,,
,,perception,,,,,,,,,,
,,permanently,,,,,,,,,,
,,persist,,,,,,,,,,
,,persistent,,,,,,,,,,
,,personnel,,,,,,,,,,
,,petition,,,,,,,,,,
,,philosopher,,,,,,,,,,
,,philosophical,,,,,,,,,,
,,physician,,,,,,,,,,
,,pill,,,,,,,,,,
,,pioneer,,,,,,,,,,
,,pipeline,,,,,,,,,,
,,pirate,,,,,,,,,,
,,pit,,,,,,,,,,
,,pity,,,,,,,,,,
,,placement,,,,,,,,,,
,,plea,,,,,,,,,,
,,plead,,,,,,,,,,
,,pledge,,,,,,,,,,
,,plug,,,,,,,,,,
,,plunge,,,,,,,,,,
,,pole,,,,,,,,,,
,,poll,,,,,,,,,,
,,pond,,,,,,,,,,
,,pop,,,,,,,,,,
,,portfolio,,,,,,,,,,
,,portion,,,,,,,,,,
,,portray,,,,,,,,,,
,,post-war,,,,,,,,,,
,,postpone,,,,,,,,,,
,,potentially,,,,,,,,,,
,,practitioner,,,,,,,,,,
,,preach,,,,,,,,,,
,,precede,,,,,,,,,,
,,precedent,,,,,,,,,,
,,precious,,,,,,,,,,
,,precise,,,,,,,,,,
,,precisely,,,,,,,,,,
,,precision,,,,,,,,,,
,,predator,,,,,,,,,,
,,predecessor,,,,,,,,,,
,,predictable,,,,,,,,,,
,,predominantly,,,,,,,,,,
,,preference,,,,,,,,,,
,,pregnancy,,,,,,,,,,
,,prejudice,,,,,,,,,,
,,preliminary,,,,,,,,,,
,,premier,,,,,,,,,,
,,premise,,,,,,,,,,
,,premium,,,,,,,,,,
,,prescribe,,,,,,,,,,
,,prescription,,,,,,,,,,
,,presently,,,,,,,,,,
,,preservation,,,,,,,,,,
,,preside,,,,,,,,,,
,,presidency,,,,,,,,,,
,,presidential,,,,,,,,,,
,,prestigious,,,,,,,,,,
,,presumably,,,,,,,,,,
,,presume,,,,,,,,,,
,,prevail,,,,,,,,,,
,,prevalence,,,,,,,,,,
,,prevention,,,,,,,,,,
,,prey,,,,,,,,,,
,,pride,,,,,,,,,,
,,primarily,,,,,,,,,,
,,principal,,,,,,,,,,
,,prior,,,,,,,,,,
,,privatization,,,,,,,,,,
,,privilege,,,,,,,,,,
,,probability,,,,,,,,,,
,,probable,,,,,,,,,,
,,probe,,,,,,,,,,
,,problematic,,,,,,,,,,
,,proceed,,,,,,,,,,
,,proceeding,,,,,,,,,,
,,proceeds,,,,,,,,,,
,,processing,,,,,,,,,,
,,processor,,,,,,,,,,
,,proclaim,,,,,,,,,,
,,productive,,,,,,,,,,
,,productivity,,,,,,,,,,
,,profitable,,,,,,,,,,
,,profound,,,,,,,,,,
,,programming,,,,,,,,,,
,,progressive,,,,,,,,,,
,,prohibit,,,,,,,,,,
,,projection,,,,,,,,,,
,,prominent,,,,,,,,,,
,,promising,,,,,,,,,,
,,promotion,,,,,,,,,,
,,prompt,,,,,,,,,,
,,pronounced,,,,,,,,,,
,,propaganda,,,,,,,,,,
,,proportion,,,,,,,,,,
,,proposition,,,,,,,,,,
,,prosecute,,,,,,,,,,
,,prosecution,,,,,,,,,,
,,prosecutor,,,,,,,,,,
,,prospective,,,,,,,,,,
,,prosperity,,,,,,,,,,
,,protective,,,,,,,,,,
,,protein,,,,,,,,,,
,,protester,,,,,,,,,,
,,protocol,,,,,,,,,,
,,province,,,,,,,,,,
,,provincial,,,,,,,,,,
,,provision,,,,,,,,,,
,,provoke,,,,,,,,,,
,,psychiatric,,,,,,,,,,
,,psychological,,,,,,,,,,
,,publicity,,,,,,,,,,
,,publishing,,,,,,,,,,
,,pulse,,,,,,,,,,
,,pump,,,,,,,,,,
,,punch,,,,,,,,,,
,,punk,,,,,,,,,,
,,purely,,,,,,,,,,
,,pursuit,,,,,,,,,,
,,puzzle,,,,,,,,,,
,,query,,,,,,,,,,
,,quest,,,,,,,,,,
,,questionnaire,,,,,,,,,,
,,quota,,,,,,,,,,
,,racial,,,,,,,,,,
,,racism,,,,,,,,,,
,,racist,,,,,,,,,,
,,radar,,,,,,,,,,
,,radiation,,,,,,,,,,
,,radical,,,,,,,,,,
,,rage,,,,,,,,,,
,,raid,,,,,,,,,,
,,rail,,,,,,,,,,
,,rally,,,,,,,,,,
,,random,,,,,,,,,,
,,ranking,,,,,,,,,,
,,rape,,,,,,,,,,
,,rat,,,,,,,,,,
,,rating,,,,,,,,,,
,,ratio,,,,,,,,,,
,,rational,,,,,,,,,,
,,ray,,,,,,,,,,
,,readily,,,,,,,,,,
,,realization,,,,,,,,,,
,,realm,,,,,,,,,,
,,rear,,,,,,,,,,
,,reasonably,,,,,,,,,,
,,reasoning,,,,,,,,,,
,,reassure,,,,,,,,,,
,,rebel,,,,,,,,,,
,,rebellion,,,,,,,,,,
,,rebuild,,,,,,,,,,
,,receiver,,,,,,,,,,
,,recession,,,,,,,,,,
,,recipient,,,,,,,,,,
,,reckon,,,,,,,,,,
,,recognition,,,,,,,,,,
,,reconstruction,,,,,,,,,,
,,recount,,,,,,,,,,
,,recovery,,,,,,,,,,
,,recruit,,,,,,,,,,
,,recruitment,,,,,,,,,,
,,referee,,,,,,,,,,
,,referendum,,,,,,,,,,
,,reflection,,,,,,,,,,
,,reform,,,,,,,,,,
,,refuge,,,,,,,,,,
,,refugee,,,,,,,,,,
,,refusal,,,,,,,,,,
,,regain,,,,,,,,,,
,,regardless,,,,,,,,,,
,,regime,,,,,,,,,,
,,registration,,,,,,,,,,
,,regulate,,,,,,,,,,
,,regulator,,,,,,,,,,
,,regulatory,,,,,,,,,,
,,rehabilitation,,,,,,,,,,
,,reign,,,,,,,,,,
,,reinforce,,,,,,,,,,
,,rejection,,,,,,,,,,
,,relevance,,,,,,,,,,
,,reliability,,,,,,,,,,
,,relieve,,,,,,,,,,
,,relieved,,,,,,,,,,
,,reluctant,,,,,,,,,,
,,remainder,,,,,,,,,,
,,remains,,,,,,,,,,
,,remarkable,,,,,,,,,,
,,remarkably,,,,,,,,,,
,,remedy,,,,,,,,,,
,,reminder,,,,,,,,,,
,,removal,,,,,,,,,,
,,render,,,,,,,,,,
,,renew,,,,,,,,,,
,,renowned,,,,,,,,,,
,,rental,,,,,,,,,,
,,replacement,,,,,,,,,,
,,reportedly,,,,,,,,,,
,,reporting,,,,,,,,,,
,,representation,,,,,,,,,,
,,reproduce,,,,,,,,,,
,,reproduction,,,,,,,,,,
,,republic,,,,,,,,,,
,,resemble,,,,,,,,,,
,,reside,,,,,,,,,,
,,residence,,,,,,,,,,
,,residential,,,,,,,,,,
,,residue,,,,,,,,,,
,,resign,,,,,,,,,,
,,resignation,,,,,,,,,,
,,resistance,,,,,,,,,,
,,resolution,,,,,,,,,,
,,respective,,,,,,,,,,
,,respectively,,,,,,,,,,
,,restoration,,,,,,,,,,
,,restore,,,,,,,,,,
,,restraint,,,,,,,,,,
,,restrict,,,,,,,,,,
,,restriction,,,,,,,,,,
,,resume,,,,,,,,,,
,,retail,,,,,,,,,,
,,retirement,,,,,,,,,,
,,retreat,,,,,,,,,,
,,retrieve,,,,,,,,,,
,,revelation,,,,,,,,,,
,,revenge,,,,,,,,,,
,,revenue,,,,,,,,,,
,,reverse,,,,,,,,,,
,,revision,,,,,,,,,,
,,revival,,,,,,,,,,
,,revive,,,,,,,,,,
,,revolutionary,,,,,,,,,,
,,rhetoric,,,,,,,,,,
,,ridiculous,,,,,,,,,,
,,rifle,,,,,,,,,,
,,riot,,,,,,,,,,
,,rip,,,,,,,,,,
,,risky,,,,,,,,,,
,,ritual,,,,,,,,,,
,,rival,,,,,,,,,,
,,rob,,,,,,,,,,
,,robbery,,,,,,,,,,
,,robust,,,,,,,,,,
,,rock,,,,,,,,,,
,,rocket,,,,,,,,,,
,,rod,,,,,,,,,,
,,romance,,,,,,,,,,
,,rose,,,,,,,,,,
,,rotate,,,,,,,,,,
,,rotation,,,,,,,,,,
,,roughly,,,,,,,,,,
,,ruin,,,,,,,,,,
,,ruling,,,,,,,,,,
,,rumor,,,,,,,,,,
,,sack,,,,,,,,,,
,,sacred,,,,,,,,,,
,,sacrifice,,,,,,,,,,
,,saint,,,,,,,,,,
,,sake,,,,,,,,,,
,,sanction,,,,,,,,,,
,,satisfaction,,,,,,,,,,
,,say,,,,,,,,,,
,,scandal,,,,,,,,,,
,,scare,,,,,,,,,,
,,scattered,,,,,,,,,,
,,scenario,,,,,,,,,,
,,skeptical,,,,,,,,,,
,,scholar,,,,,,,,,,
,,scholarship,,,,,,,,,,
,,scope,,,,,,,,,,
,,scratch,,,,,,,,,,
,,screening,,,,,,,,,,
,,screw,,,,,,,,,,
,,scrutiny,,,,,,,,,,
,,seal,,,,,,,,,,
,,secular,,,,,,,,,,
,,seeker,,,,,,,,,,
,,seemingly,,,,,,,,,,
,,segment,,,,,,,,,,
,,seize,,,,,,,,,,
,,seldom,,,,,,,,,,
,,selective,,,,,,,,,,
,,seminar,,,,,,,,,,
,,senator,,,,,,,,,,
,,sensation,,,,,,,,,,
,,sensitivity,,,,,,,,,,
,,sentiment,,,,,,,,,,
,,separation,,,,,,,,,,
,,serial,,,,,,,,,,
,,set-up,,,,,,,,,,
,,settlement,,,,,,,,,,
,,settler,,,,,,,,,,
,,severely,,,,,,,,,,
,,sexuality,,,,,,,,,,
,,sexy,,,,,,,,,,
,,shaped,,,,,,,,,,
,,shareholder,,,,,,,,,,
,,shatter,,,,,,,,,,
,,shed,,,,,,,,,,
,,sheer,,,,,,,,,,
,,shipping,,,,,,,,,,
,,shocking,,,,,,,,,,
,,shoot,,,,,,,,,,
,,shore,,,,,,,,,,
,,short-term,,,,,,,,,,
,,shortage,,,,,,,,,,
,,shortly,,,,,,,,,,
,,shrink,,,,,,,,,,
,,shrug,,,,,,,,,,
,,sibling,,,,,,,,,,
,,sigh,,,,,,,,,,
,,signature,,,,,,,,,,
,,significance,,,,,,,,,,
,,simulate,,,,,,,,,,
,,simulation,,,,,,,,,,
,,simultaneously,,,,,,,,,,
,,sin,,,,,,,,,,
,,situated,,,,,,,,,,
,,sketch,,,,,,,,,,
,,skilled,,,,,,,,,,
,,skip,,,,,,,,,,
,,skull,,,,,,,,,,
,,slam,,,,,,,,,,
,,slap,,,,,,,,,,
,,slash,,,,,,,,,,
,,slavery,,,,,,,,,,
,,slogan,,,,,,,,,,
,,slot,,,,,,,,,,
,,smash,,,,,,,,,,
,,snap,,,,,,,,,,
,,so-called,,,,,,,,,,
,,soak,,,,,,,,,,
,,soar,,,,,,,,,,
,,socialist,,,,,,,,,,
,,sole,,,,,,,,,,
,,solely,,,,,,,,,,
,,solicitor,,,,,,,,,,
,,solidarity,,,,,,,,,,
,,solo,,,,,,,,,,
,,somehow,,,,,,,,,,
,,sometime,,,,,,,,,,
,,sophisticated,,,,,,,,,,
,,sound,,,,,,,,,,
,,sovereignty,,,,,,,,,,
,,spam,,,,,,,,,,
,,span,,,,,,,,,,
,,spare,,,,,,,,,,
,,spark,,,,,,,,,,
,,specialize,,,,,,,,,,
,,specialized,,,,,,,,,,
,,specification,,,,,,,,,,
,,specify,,,,,,,,,,
,,specimen,,,,,,,,,,
,,spectacle,,,,,,,,,,
,,spectacular,,,,,,,,,,
,,spectator,,,,,,,,,,
,,spectrum,,,,,,,,,,
,,speculate,,,,,,,,,,
,,speculation,,,,,,,,,,
,,spell,,,,,,,,,,
,,sphere,,,,,,,,,,
,,spill,,,,,,,,,,
,,spin,,,,,,,,,,
,,spine,,,,,,,,,,
,,spite,,,,,,,,,,
,,spoil,,,,,,,,,,
,,spokesman,,,,,,,,,,
,,spokesperson,,,,,,,,,,
,,spokeswoman,,,,,,,,,,
,,sponsorship,,,,,,,,,,
,,sporting,,,,,,,,,,
,,spotlight,,,,,,,,,,
,,spouse,,,,,,,,,,
,,spy,,,,,,,,,,
,,squad,,,,,,,,,,
,,squeeze,,,,,,,,,,
,,stab,,,,,,,,,,
,,stability,,,,,,,,,,
,,stabilize,,,,,,,,,,
,,stake,,,,,,,,,,
,,stall,,,,,,,,,,
,,stance,,,,,,,,,,
,,standing,,,,,,,,,,
,,stark,,,,,,,,,,
,,starve,,,,,,,,,,
,,statistical,,,,,,,,,,
,,steadily,,,,,,,,,,
,,steam,,,,,,,,,,
,,steer,,,,,,,,,,
,,stem,,,,,,,,,,
,,stereotype,,,,,,,,,,
,,stimulate,,,,,,,,,,
,,stimulus,,,,,,,,,,
,,stir,,,,,,,,,,
,,storage,,,,,,,,,,
,,straightforward,,,,,,,,,,
,,strain,,,,,,,,,,
,,strand,,,,,,,,,,
,,strategic,,,,,,,,,,
,,strengthen,,,,,,,,,,
,,strictly,,,,,,,,,,
,,striking,,,,,,,,,,
,,strip,,,,,,,,,,
,,strive,,,,,,,,,,
,,stroke,,,,,,,,,,
,,structural,,,,,,,,,,
,,stumble,,,,,,,,,,
,,stun,,,,,,,,,,
,,stunning,,,,,,,,,,
,,submission,,,,,,,,,,
,,subscriber,,,,,,,,,,
,,subscription,,,,,,,,,,
,,subsequent,,,,,,,,,,
,,subsequently,,,,,,,,,,
,,subsidy,,,,,,,,,,
,,substantial,,,,,,,,,,
,,substantially,,,,,,,,,,
,,substitute,,,,,,,,,,
,,substitution,,,,,,,,,,
,,subtle,,,,,,,,,,
,,suburb,,,,,,,,,,
,,suburban,,,,,,,,,,
,,succession,,,,,,,,,,
,,successive,,,,,,,,,,
,,successor,,,,,,,,,,
,,suck,,,,,,,,,,
,,sue,,,,,,,,,,
,,suffering,,,,,,,,,,
,,sufficient,,,,,,,,,,
,,sufficiently,,,,,,,,,,
,,suicide,,,,,,,,,,
,,suite,,,,,,,,,,
,,summit,,,,,,,,,,
,,super,,,,,,,,,,
,,superb,,,,,,,,,,
,,superior,,,,,,,,,,
,,supervise,,,,,,,,,,
,,supervision,,,,,,,,,,
,,supervisor,,,,,,,,,,
,,supplement,,,,,,,,,,
,,supportive,,,,,,,,,,
,,supposedly,,,,,,,,,,
,,suppress,,,,,,,,,,
,,supreme,,,,,,,,,,
,,surge,,,,,,,,,,
,,surgeon,,,,,,,,,,
,,surgical,,,,,,,,,,
,,surplus,,,,,,,,,,
,,surrender,,,,,,,,,,
,,surveillance,,,,,,,,,,
,,survival,,,,,,,,,,
,,survivor,,,,,,,,,,
,,suspend,,,,,,,,,,
,,suspension,,,,,,,,,,
,,suspicion,,,,,,,,,,
,,suspicious,,,,,,,,,,
,,sustain,,,,,,,,,,
,,sustainable,,,,,,,,,,
,,swallow,,,,,,,,,,
,,swing,,,,,,,,,,
,,sword,,,,,,,,,,
,,symbolic,,,,,,,,,,
,,sympathetic,,,,,,,,,,
,,syndrome,,,,,,,,,,
,,synthesis,,,,,,,,,,
,,systematic,,,,,,,,,,
,,tackle,,,,,,,,,,
,,tactic,,,,,,,,,,
,,tactical,,,,,,,,,,
,,tag,,,,,,,,,,
,,tap,,,,,,,,,,
,,taxpayer,,,,,,,,,,
,,technological,,,,,,,,,,
,,teens,,,,,,,,,,
,,temple,,,,,,,,,,
,,temporarily,,,,,,,,,,
,,tempt,,,,,,,,,,
,,tenant,,,,,,,,,,
,,tendency,,,,,,,,,,
,,tender,,,,,,,,,,
,,tension,,,,,,,,,,
,,tenure,,,,,,,,,,
,,terminal,,,,,,,,,,
,,terminate,,,,,,,,,,
,,terms,,,,,,,,,,
,,terrain,,,,,,,,,,
,,terribly,,,,,,,,,,
,,terrific,,,,,,,,,,
,,terrify,,,,,,,,,,
,,territory,,,,,,,,,,
,,terror,,,,,,,,,,
,,terrorism,,,,,,,,,,
,,terrorist,,,,,,,,,,
,,testify,,,,,,,,,,
,,testimony,,,,,,,,,,
,,testing,,,,,,,,,,
,,textbook,,,,,,,,,,
,,texture,,,,,,,,,,
,,thankfully,,,,,,,,,,
,,theatrical,,,,,,,,,,
,,theft,,,,,,,,,,
,,theology,,,,,,,,,,
,,theoretical,,,,,,,,,,
,,therapist,,,,,,,,,,
,,thereafter,,,,,,,,,,
,,thereby,,,,,,,,,,
,,thesis,,,,,,,,,,
,,thorough,,,,,,,,,,
,,thoroughly,,,,,,,,,,
,,thought-provoking,,,,,,,,,,
,,thoughtful,,,,,,,,,,
,,thread,,,,,,,,,,
,,threshold,,,,,,,,,,
,,thrilled,,,,,,,,,,
,,thrive,,,,,,,,,,
,,thumb,,,,,,,,,,
,,tide,,,,,,,,,,
,,tighten,,,,,,,,,,
,,timber,,,,,,,,,,
,,timely,,,,,,,,,,
,,timing,,,,,,,,,,
,,tissue,,,,,,,,,,
,,tobacco,,,,,,,,,,
,,tolerance,,,,,,,,,,
,,tolerate,,,,,,,,,,
,,toll,,,,,,,,,,
,,ton,,,,,,,,,,
,,ton,,,,,,,,,,
,,top,,,,,,,,,,
,,torture,,,,,,,,,,
,,toss,,,,,,,,,,
,,total,,,,,,,,,,
,,tournament,,,,,,,,,,
,,toxic,,,,,,,,,,
,,trace,,,,,,,,,,
,,trademark,,,,,,,,,,
,,trading,,,,,,,,,,
,,tragedy,,,,,,,,,,
,,tragic,,,,,,,,,,
,,trail,,,,,,,,,,
,,trailer,,,,,,,,,,
,,trait,,,,,,,,,,
,,transaction,,,,,,,,,,
,,transcript,,,,,,,,,,
,,transformation,,,,,,,,,,
,,transit,,,,,,,,,,
,,transmission,,,,,,,,,,
,,transmit,,,,,,,,,,
,,transparency,,,,,,,,,,
,,transparent,,,,,,,,,,
,,transportation,,,,,,,,,,
,,trap,,,,,,,,,,
,,trauma,,,,,,,,,,
,,treasure,,,,,,,,,,
,,treaty,,,,,,,,,,
,,tremendous,,,,,,,,,,
,,tribal,,,,,,,,,,
,,tribe,,,,,,,,,,
,,tribunal,,,,,,,,,,
,,tribute,,,,,,,,,,
,,trigger,,,,,,,,,,
,,trillion,,,,,,,,,,
,,trio,,,,,,,,,,
,,triumph,,,,,,,,,,
,,troop,,,,,,,,,,
,,trophy,,,,,,,,,,
,,troubled,,,,,,,,,,
,,trustee,,,,,,,,,,
,,tsunami,,,,,,,,,,
,,tuition,,,,,,,,,,
,,turnout,,,,,,,,,,
,,turnover,,,,,,,,,,
,,twist,,,,,,,,,,
,,ultimate,,,,,,,,,,
,,unacceptable,,,,,,,,,,
,,uncertainty,,,,,,,,,,
,,undergo,,,,,,,,,,
,,undergraduate,,,,,,,,,,
,,underlying,,,,,,,,,,
,,undermine,,,,,,,,,,
,,undertake,,,,,,,,,,
,,undoubtedly,,,,,,,,,,
,,unfold,,,,,,,,,,
,,unfortunate,,,,,,,,,,
,,unify,,,,,,,,,,
,,unite,,,,,,,,,,
,,unity,,,,,,,,,,
,,universal,,,,,,,,,,
,,unprecedented,,,,,,,,,,
,,unveil,,,,,,,,,,
,,upcoming,,,,,,,,,,
,,upgrade,,,,,,,,,,
,,uphold,,,,,,,,,,
,,urgent,,,,,,,,,,
,,usage,,,,,,,,,,
,,useless,,,,,,,,,,
,,utility,,,,,,,,,,
,,utilize,,,,,,,,,,
,,utterly,,,,,,,,,,
,,vacuum,,,,,,,,,,
,,vague,,,,,,,,,,
,,valid,,,,,,,,,,
,,validity,,,,,,,,,,
,,vanish,,,,,,,,,,
,,variable,,,,,,,,,,
,,variation,,,,,,,,,,
,,varied,,,,,,,,,,
,,vein,,,,,,,,,,
,,venture,,,,,,,,,,
,,verbal,,,,,,,,,,
,,verdict,,,,,,,,,,
,,verify,,,,,,,,,,
,,verse,,,,,,,,,,
,,versus,,,,,,,,,,
,,vertical,,,,,,,,,,
,,vessel,,,,,,,,,,
,,veteran,,,,,,,,,,
,,viable,,,,,,,,,,
,,vibrant,,,,,,,,,,
,,vice,,,,,,,,,,
,,vicious,,,,,,,,,,
,,viewpoint,,,,,,,,,,
,,villager,,,,,,,,,,
,,violate,,,,,,,,,,
,,violation,,,,,,,,,,
,,virtue,,,,,,,,,,
,,visa,,,,,,,,,,
,,visible,,,,,,,,,,
,,vocal,,,,,,,,,,
,,voluntary,,,,,,,,,,
,,voting,,,,,,,,,,
,,vow,,,,,,,,,,
,,vulnerability,,,,,,,,,,
,,vulnerable,,,,,,,,,,
,,wander,,,,,,,,,,
,,ward,,,,,,,,,,
,,warehouse,,,,,,,,,,
,,warfare,,,,,,,,,,
,,warming,,,,,,,,,,
,,warrant,,,,,,,,,,
,,warrior,,,,,,,,,,
,,weaken,,,,,,,,,,
,,weave,,,,,,,,,,
,,weed,,,,,,,,,,
,,weekly,,,,,,,,,,
,,weird,,,,,,,,,,
,,welfare,,,,,,,,,,
,,well,,,,,,,,,,
,,well-being,,,,,,,,,,
,,whatsoever,,,,,,,,,,
,,wheat,,,,,,,,,,
,,whereby,,,,,,,,,,
,,whilst,,,,,,,,,,
,,whip,,,,,,,,,,
,,whoever,,,,,,,,,,
,,wholly,,,,,,,,,,
,,widen,,,,,,,,,,
,,widespread,,,,,,,,,,
,,widow,,,,,,,,,,
,,width,,,,,,,,,,
,,willingness,,,,,,,,,,
,,wipe,,,,,,,,,,
,,wisdom,,,,,,,,,,
,,wit,,,,,,,,,,
,,withdraw,,,,,,,,,,
,,withdrawal,,,,,,,,,,
,,workforce,,,,,,,,,,
,,workout,,,,,,,,,,
,,workplace,,,,,,,,,,
,,workshop,,,,,,,,,,
,,worm,,,,,,,,,,
,,worship,,,,,,,,,,
,,worthwhile,,,,,,,,,,
,,worthy,,,,,,,,,,
,,wrist,,,,,,,,,,
,,yell,,,,,,,,,,
,,yield,,,,,,,,,,
,,youngster,,,,,,,,,,
