schema_version,sentence_id,word_id,difficulty,base_en,base_audio_ms,zh_sentence,ja_sentence,es_sentence,fr_sentence,en_sentence,zh_tr,ja_tr
1,sent_500,w_250,A2,paradigm very nice,1625,新范式,パラダイムは大きい,me gusta paradigma,vieux paradigme,paradigm very nice,wǒ de fànshì,paradaimu ga arimasu
1,sent_501,w_001,B1,old eat,1158,吃不错,あなたの食べる,comer muy bien,manger ici maintenant,old eat,xīn chī,taberu wo taberu
1,sent_502,w_002,B1,small water,1948,水在这里,私の水,agua aquí ahora,eau est bon,small water,dà shuǐ,mizu wa atarashii
1,sent_503,w_003,B1,house is good,1292,小房子,家がいい,mi casa,petit maison,house is good,fángzi hěn měi,ie ga ii
1,sent_504,w_004,B1,new big,1659,大很好,大きいがあります,grande muy bien,grand très bien,new big,wǒ xǐhuān dà,ookii desu
1,sent_505,w_005,B1,I like happy,1356,小高兴,嬉しいは古い,feliz aquí ahora,heureux ici maintenant,I like happy,gāoxìng hěn měi,ureshii wa chiisai
1,sent_506,w_006,B1,my book,1116,书很好,私の本,nuevo libro,nouveau livre,my book,wǒ de shū,hon wa chiisai
1,sent_507,w_007,B1,study very nice,913,我的学习,あなたの勉強する,viejo estudiar,étudier très bien,study very nice,xuéxí bùcuò,benkyou suru ga ii
1,sent_508,w_008,B1,big beautiful,1866,我喜欢美丽,美しいは古い,viejo hermoso,beau très bien,big beautiful,wǒ xǐhuān měilì,utsukushii desu
1,sent_509,w_009,B1,important very nice,1989,大重要,重要は新しい,gran importante,nouveau important,important very nice,zhòngyào hěn měi,juuyou wa chiisai
1,sent_510,w_010,B1,small understand,1545,理解不错,理解するがいい,entender muy bien,j'aime comprendre,small understand,wǒ de lǐjiě,rikai suru desu
1,sent_511,w_011,B1,new environment,1528,环境在这里,環境がいい,gran medio ambiente,grand environnement,new environment,huánjìng zài zhèlǐ,kankyou wa chiisai
1,sent_512,w_012,B1,develop here now,1728,发展不错,発展するは大きい,viejo desarrollar,développer très bien,develop here now,fāzhǎn hěn hǎo,hatten suru wa ōkii
1,sent_513,w_013,B1,society very nice,1935,我的社会,社会を食べる,sociedad aquí ahora,mon société,society very nice,shèhuì hěn měi,shakai desu
1,sent_514,w_014,B1,I like culture,1106,小文化,文化があります,cultura es bueno,vieux culture,I like culture,dà wénhuà,bunka ga arimasu
1,sent_515,w_015,B1,big experience,1949,经验很好,あなたの経験,pequeño experiencia,j'aime expérience,big experience,wǒ xǐhuān jīngyàn,keiken desu
1,sent_516,w_016,B1,I like significant,1250,我喜欢重要的,重要なは小さい,mi significativo,votre significatif,I like significant,zhòngyào de bùcuò,juuyou na wa chiisai
1,sent_517,w_017,B1,analyze here now,888,分析在这里,分析するを食べる,analizar aquí ahora,analyser ici maintenant,analyze here now,fēnxī hěn měi,bunseki suru ga arimasu
1,sent_518,w_018,B1,new complex,1660,小复杂,複雑があります,gran complejo,grand complexe,new complex,wǒ de fùzá,fukuzatsu desu
1,sent_519,w_019,B1,your influence,1316,影响很好,影響するです,influir aquí ahora,j'aime influencer,your influence,nǐ de yǐngxiǎng,eikyou suru desu
1,sent_520,w_020,B1,small demonstrate,1052,证明很好,実証するは新しい,gran demostrar,démontrer très bien,small demonstrate,xiǎo zhèngmíng,jisshou suru desu
1,sent_521,w_021,B1,phenomenon very nice,1870,我喜欢现象,現象は古い,viejo fenómeno,mon phénomène,phenomenon very nice,dà xiànxiàng,anata no genshou
1,sent_522,w_022,B1,comprehensive is good,1818,全面的很美,包括的は小さい,me gusta comprensivo,mon compréhensif,comprehensive is good,quánmiàn de bùcuò,houkatsuteki ga ii
1,sent_523,w_023,B1,new fundamental,1333,小基本的,基本的を食べる,pequeño fundamental,mon fondamental,new fundamental,jīběn de hěn hǎo,anata no kihonteki
1,sent_524,w_024,B1,my constitute,1153,构成不错,構成するは新しい,constituir es bueno,constituer très bien,my constitute,gòuchéng hěn hǎo,kousei suru wa ōkii
1,sent_525,w_025,B1,paradigm is good,863,大范式,あなたのパラダイム,mi paradigma,paradigme très bien,paradigm is good,fànshì zài zhèlǐ,watashi no paradaimu
1,sent_526,w_026,B1,eat very nice,1389,新吃,食べるは古い,viejo comer,mon manger,eat very nice,nǐ de chī,taberu wo taberu
1,sent_527,w_027,B1,old water,1568,我喜欢水,あなたの水,me gusta agua,nouveau eau,old water,xīn shuǐ,mizu wa furui
1,sent_528,w_028,B1,house is good,1816,小房子,私の家,me gusta casa,grand maison,house is good,wǒ de fángzi,ie wa ōkii
1,sent_529,w_029,B1,new big,1475,大很好,大きいがあります,grande muy bien,vieux grand,new big,dà zài zhèlǐ,ookii wo taberu
1,sent_530,w_030,B1,big happy,1824,高兴很好,嬉しいがいい,viejo feliz,nouveau heureux,big happy,gāoxìng zài zhèlǐ,ureshii wo taberu
1,sent_531,w_031,B1,book very nice,1797,大书,本は新しい,tu libro,vieux livre,book very nice,nǐ de shū,anata no hon
1,sent_532,w_032,B1,new study,1180,大学习,勉強するは古い,me gusta estudiar,mon étudier,new study,xuéxí hěn hǎo,benkyou suru wa atarashii
1,sent_533,w_033,B1,old beautiful,1036,美丽很好,美しいを食べる,hermoso muy bien,votre beau,old beautiful,měilì hěn hǎo,utsukushii wa ōkii
1,sent_534,w_034,B1,important here now,886,重要很好,重要です,viejo importante,petit important,important here now,xiǎo zhòngyào,juuyou wa atarashii
1,sent_535,w_035,B1,understand here now,1593,新理解,理解するは小さい,me gusta entender,petit comprendre,understand here now,lǐjiě hěn hǎo,anata no rikai suru
1,sent_536,w_036,B1,small environment,1886,新环境,環境は古い,medio ambiente es bueno,vieux environnement,small environment,huánjìng zài zhèlǐ,kankyou wa ōkii
1,sent_537,w_037,B1,old develop,1853,我的发展,発展するは大きい,gran desarrollar,grand développer,old develop,fāzhǎn hěn měi,hatten suru ga arimasu
1,sent_538,w_038,B1,society here now,1795,社会在这里,あなたの社会,sociedad aquí ahora,société ici maintenant,society here now,shèhuì hěn hǎo,shakai wa atarashii
1,sent_539,w_039,B1,culture here now,1850,你的文化,文化は古い,me gusta cultura,culture ici maintenant,culture here now,wénhuà bùcuò,bunka wa furui
1,sent_540,w_040,B1,experience here now,1595,经验很美,あなたの経験,gran experiencia,votre expérience,experience here now,xiǎo jīngyàn,keiken wa atarashii
1,sent_541,w_041,B1,your significant,937,新重要的,私の重要な,significativo es bueno,grand significatif,your significant,zhòngyào de hěn měi,watashi no juuyou na
1,sent_542,w_042,B1,analyze is good,1226,新分析,分析するがあります,viejo analizar,analyser ici maintenant,analyze is good,xiǎo fēnxī,bunseki suru wa ōkii
1,sent_543,w_043,B1,complex is good,1974,复杂在这里,複雑は古い,pequeño complejo,mon complexe,complex is good,wǒ xǐhuān fùzá,fukuzatsu wa chiisai
1,sent_544,w_044,B1,influence is good,1983,影响很美,影響するがいい,me gusta influir,influencer très bien,influence is good,dà yǐngxiǎng,eikyou suru ga arimasu
1,sent_545,w_045,B1,my demonstrate,1277,新证明,実証するは大きい,demostrar aquí ahora,mon démontrer,my demonstrate,zhèngmíng bùcuò,anata no jisshou suru
1,sent_546,w_046,B1,phenomenon is good,1612,现象很好,現象は大きい,me gusta fenómeno,votre phénomène,phenomenon is good,xīn xiànxiàng,watashi no genshou
1,sent_547,w_047,B1,small comprehensive,1829,小全面的,包括的は大きい,viejo comprensivo,mon compréhensif,small comprehensive,dà quánmiàn de,houkatsuteki desu
1,sent_548,w_048,B1,fundamental here now,1585,基本的在这里,基本的があります,tu fundamental,j'aime fondamental,fundamental here now,jīběn de hěn měi,kihonteki wa ōkii
1,sent_549,w_049,B1,old constitute,1851,新构成,構成するがあります,mi constituir,petit constituer,old constitute,gòuchéng bùcuò,kousei suru ga arimasu
1,sent_550,w_050,B1,my paradigm,808,范式不错,パラダイムは大きい,gran paradigma,petit paradigme,my paradigm,fànshì hěn měi,paradaimu wa furui
1,sent_551,w_051,B1,your eat,890,吃不错,食べるは小さい,comer aquí ahora,grand manger,your eat,xiǎo chī,taberu ga ii
1,sent_552,w_052,B1,big water,1509,小水,あなたの水,mi agua,grand eau,big water,shuǐ hěn hǎo,watashi no mizu
1,sent_553,w_053,B1,house very nice,1982,新房子,家は大きい,pequeño casa,maison est bon,house very nice,fángzi zài zhèlǐ,ie desu
1,sent_554,w_054,B1,small big,1534,大很美,大きいがあります,tu grande,grand grand,small big,wǒ xǐhuān dà,ookii wa atarashii
1,sent_555,w_055,B1,your happy,909,新高兴,嬉しいは古い,mi feliz,votre heureux,your happy,wǒ xǐhuān gāoxìng,ureshii ga ii
1,sent_556,w_056,B1,book here now,1193,书在这里,本を食べる,nuevo libro,nouveau livre,book here now,shū hěn měi,hon wa chiisai
1,sent_557,w_057,B1,study very nice,813,学习很好,勉強するを食べる,tu estudiar,vieux étudier,study very nice,xuéxí hěn hǎo,watashi no benkyou suru
1,sent_558,w_058,B1,old beautiful,1751,大美丽,美しいは大きい,pequeño hermoso,j'aime beau,old beautiful,měilì bùcuò,utsukushii ga arimasu
1,sent_559,w_059,B1,my important,845,大重要,重要を食べる,nuevo importante,grand important,my important,dà zhòngyào,juuyou wo taberu
1,sent_560,w_060,B1,my understand,1420,理解很好,私の理解する,me gusta entender,j'aime comprendre,my understand,lǐjiě hěn měi,rikai suru ga arimasu
1,sent_561,w_061,B1,your environment,1095,环境很美,環境を食べる,mi medio ambiente,mon environnement,your environment,xiǎo huánjìng,kankyou desu
1,sent_562,w_062,B1,big develop,903,发展在这里,発展するがいい,me gusta desarrollar,vieux développer,big develop,fāzhǎn hěn hǎo,hatten suru wa furui
1,sent_563,w_063,B1,I like society,1389,大社会,社会を食べる,viejo sociedad,vieux société,I like society,nǐ de shèhuì,watashi no shakai
1,sent_564,w_064,B1,I like culture,1841,小文化,あなたの文化,gran cultura,nouveau culture,I like culture,wǒ de wénhuà,bunka wa chiisai
1,sent_565,w_065,B1,experience here now,930,经验很美,経験は新しい,mi experiencia,j'aime expérience,experience here now,wǒ de jīngyàn,keiken ga arimasu
1,sent_566,w_066,B1,I like significant,905,重要的在这里,重要なを食べる,significativo aquí ahora,grand significatif,I like significant,nǐ de zhòngyào de,juuyou na wa furui
1,sent_567,w_067,B1,big analyze,833,大分析,分析するは古い,mi analizar,grand analyser,big analyze,fēnxī hěn hǎo,bunseki suru ga arimasu
1,sent_568,w_068,B1,complex here now,1660,你的复杂,複雑は大きい,tu complejo,complexe est bon,complex here now,dà fùzá,fukuzatsu wa ōkii
1,sent_569,w_069,B1,new influence,857,影响在这里,影響するは新しい,influir muy bien,votre influencer,new influence,yǐngxiǎng zài zhèlǐ,eikyou suru wa chiisai
1,sent_570,w_070,B1,old demonstrate,1211,证明在这里,実証するがいい,demostrar muy bien,démontrer très bien,old demonstrate,nǐ de zhèngmíng,jisshou suru ga arimasu
1,sent_571,w_071,B1,I like phenomenon,1137,我喜欢现象,現象は古い,pequeño fenómeno,votre phénomène,I like phenomenon,xiànxiàng hěn hǎo,genshou desu
1,sent_572,w_072,B1,new comprehensive,1393,全面的在这里,包括的があります,mi comprensivo,mon compréhensif,new comprehensive,xiǎo quánmiàn de,houkatsuteki ga arimasu
1,sent_573,w_073,B1,I like fundamental,1307,我的基本的,基本的は古い,mi fundamental,votre fondamental,I like fundamental,jīběn de hěn hǎo,kihonteki wa chiisai
1,sent_574,w_074,B1,your constitute,1602,我的构成,構成するは古い,me gusta constituir,nouveau constituer,your constitute,wǒ de gòuchéng,kousei suru wa ōkii
1,sent_575,w_075,B1,old paradigm,1762,范式很美,私のパラダイム,gran paradigma,votre paradigme,old paradigm,xīn fànshì,paradaimu wo taberu
1,sent_576,w_076,B1,new eat,1256,吃不错,食べるがいい,tu comer,nouveau manger,new eat,wǒ de chī,watashi no taberu
1,sent_577,w_077,B1,small water,1588,小水,水は大きい,nuevo agua,j'aime eau,small water,wǒ xǐhuān shuǐ,mizu wa furui
1,sent_578,w_078,B1,big house,815,房子很美,家があります,pequeño casa,maison est bon,big house,dà fángzi,anata no ie
1,sent_579,w_079,B1,old big,1442,大大,大きいです,gran grande,votre grand,old big,dà dà,ookii wa atarashii
1,sent_580,w_080,B1,happy very nice,1884,新高兴,嬉しいは新しい,feliz aquí ahora,grand heureux,happy very nice,nǐ de gāoxìng,ureshii desu
1,sent_581,w_081,B1,book is good,862,书不错,本は新しい,viejo libro,petit livre,book is good,shū zài zhèlǐ,hon wo taberu
1,sent_582,w_082,B1,study very nice,1149,大学习,勉強するは古い,estudiar es bueno,vieux étudier,study very nice,xuéxí hěn měi,benkyou suru wa atarashii
1,sent_583,w_083,B1,small beautiful,1622,美丽很好,美しいを食べる,mi hermoso,vieux beau,small beautiful,wǒ xǐhuān měilì,utsukushii wa furui
1,sent_584,w_084,B1,I like important,1630,我喜欢重要,重要がいい,tu importante,important ici maintenant,I like important,zhòngyào zài zhèlǐ,juuyou desu
1,sent_585,w_085,B1,your understand,1920,我喜欢理解,理解するがいい,entender muy bien,votre comprendre,your understand,xīn lǐjiě,rikai suru ga arimasu
1,sent_586,w_086,B1,environment very nice,1955,环境在这里,環境を食べる,pequeño medio ambiente,j'aime environnement,environment very nice,xīn huánjìng,watashi no kankyou
1,sent_587,w_087,B1,old develop,1675,发展很美,発展するがあります,tu desarrollar,grand développer,old develop,fāzhǎn bùcuò,hatten suru wa chiisai
1,sent_588,w_088,B1,society is good,1881,社会很好,社会があります,gran sociedad,vieux société,society is good,wǒ xǐhuān shèhuì,shakai wa furui
1,sent_589,w_089,B1,big culture,1099,文化很好,文化は新しい,pequeño cultura,petit culture,big culture,wǒ de wénhuà,anata no bunka
1,sent_590,w_090,B1,small experience,1050,我的经验,経験は古い,experiencia es bueno,vieux expérience,small experience,nǐ de jīngyàn,watashi no keiken
1,sent_591,w_091,B1,my significant,1190,新重要的,重要ながあります,gran significativo,significatif ici maintenant,my significant,wǒ de zhòngyào de,juuyou na ga ii
1,sent_592,w_092,B1,my analyze,1685,大分析,あなたの分析する,analizar aquí ahora,mon analyser,my analyze,xīn fēnxī,bunseki suru ga ii
1,sent_593,w_093,B1,big complex,1289,大复杂,複雑を食べる,viejo complejo,vieux complexe,big complex,fùzá zài zhèlǐ,fukuzatsu desu
1,sent_594,w_094,B1,influence here now,1332,大影响,影響するは古い,influir es bueno,j'aime influencer,influence here now,dà yǐngxiǎng,eikyou suru wa atarashii
1,sent_595,w_095,B1,small demonstrate,1913,我喜欢证明,あなたの実証する,nuevo demostrar,petit démontrer,small demonstrate,zhèngmíng hěn hǎo,jisshou suru wa chiisai
1,sent_596,w_096,B1,I like phenomenon,1942,现象很美,あなたの現象,fenómeno aquí ahora,phénomène est bon,I like phenomenon,xiànxiàng hěn měi,watashi no genshou
1,sent_597,w_097,B1,my comprehensive,1406,新全面的,包括的は古い,comprensivo muy bien,mon compréhensif,my comprehensive,wǒ de quánmiàn de,houkatsuteki wa atarashii
1,sent_598,w_098,B1,big fundamental,1176,大基本的,基本的は大きい,tu fundamental,nouveau fondamental,big fundamental,jīběn de zài zhèlǐ,kihonteki wa furui
1,sent_599,w_099,B1,old constitute,845,我的构成,構成するは新しい,pequeño constituir,petit constituer,old constitute,gòuchéng zài zhèlǐ,kousei suru wa atarashii
1,sent_600,w_100,B1,small paradigm,1699,小范式,パラダイムがいい,paradigma muy bien,nouveau paradigme,small paradigm,fànshì zài zhèlǐ,paradaimu ga arimasu
1,sent_601,w_101,B1,your eat,837,我的吃,食べるは新しい,comer aquí ahora,manger très bien,your eat,chī zài zhèlǐ,anata no taberu
